"ABCA4"	"ABCB11"	0.464
"ACADS"	"SAMM50"	0
"ALAS2"	"HBD"	0.315
"ALAS2"	"GNMT"	0.248
"ARRB1"	"GNMT"	0.479
"BCS1L"	"SAMM50"	0.813
"CBL"	"CD79B"	0.563
"CDC34"	"FBXL2"	0.688
"CHRM1"	"LAMB2"	0.451
"CHRM1"	"SP1"	0.452
"CHRM1"	"F2RL3"	0.681
"DYNC1I1"	"SPTBN2"	0.747
"DYNC1I1"	"RILP"	0.388
"IDH3B"	"PYCR1"	0.291
"IDH3B"	"SAMM50"	0
"IRAK2"	"PELI3"	0.512
"LDLR"	"SNX17"	0.36
"MYO1A"	"RAC3"	0.125
"POU2F1"	"SP1"	0.675
"POU2F1"	"VDR"	0.544
"PYCR1"	"SUPT5H"	0.243
"PYCR1"	"ADSSL1"	0.255
"RAC3"	"NRBP1"	0.467
"RAC3"	"CLEC1B"	0.443
"RAC3"	"PLEKHG5"	0.498
"RAC3"	"ARHGAP10"	0.663
"SPTBN2"	"SPTBN4"	0.619
"SPTBN2"	"RILP"	0.61
"UCHL1"	"HIST1H2BN"	0.504
"HIST1H2AK"	"HIST1H2BN"	0.847
"OR1E1"	"OR1J2"	1
"OR1E1"	"OR5C1"	1
"MAP3K14"	"PELI3"	0.406
"TXNRD2"	"SAMM50"	0
"SLC35D2"	"B3GNT7"	0.822
"OR1J2"	"OR5C1"	1
"DGCR8"	"CDT1"	0.127
"PLEKHG5"	"ARHGAP10"	0.664
"DERL3"	"SERINC5"	0.212
