"PGLYRP1"	"DLG5"	0.224
"PGLYRP1"	"HSPBP1"	0.068
"SCTR"	"HTR4"	0.243
"SCTR"	"FSHR"	0.211
"SCTR"	"GNB1"	0.223
"SCTR"	"ADM2"	0.196
"SCTR"	"GNB2"	0.183
"SCTR"	"ADCY1"	0.201
"SCTR"	"P2RY11"	0.195
"SCTR"	"GPR20"	0.245
"PIGQ"	"PIGL"	0.576
"RTN4R"	"GNB1"	0.233
"RTN4R"	"HRAS"	0.313
"RTN4R"	"CAB39"	0.214
"RTN4R"	"DIRAS3"	0.199
"RTN4R"	"AKT1"	0.233
"RTN4R"	"GNAI2"	0.177
"RTN4R"	"EEF1G"	0.096
"RTN4R"	"TYRO3"	0.275
"RTN4R"	"RASL10B"	0.189
"RTN4R"	"GNB2"	0.114
"RTN4R"	"PPP3CC"	0.131
"RTN4R"	"SH3GL1"	0.24
"RTN4R"	"MCL1"	0.259
"PSMA4"	"EXOSC5"	0.262
"PSMA4"	"ACHE"	0.134
"PSMA4"	"NFKB2"	0.121
"PSMA4"	"PSMA7"	0.526
"PSMA4"	"UQCRQ"	0.173
"PSMA4"	"PSMC4"	0.375
"PSMA4"	"PPIB"	0.111
"PSMA4"	"PPP2R5A"	0.187
"PSMA4"	"CDC25A"	0.172
"PSMA4"	"RPN1"	0.218
"PSMA4"	"PLK1"	0.143
"PSMA4"	"TNF"	0.088
"PSMA4"	"RELB"	0.086
"PSMA4"	"PSMB4"	0.526
"PSMA4"	"ASNA1"	0.03
"PSMA4"	"ANAPC2"	0.317
"PSMA4"	"PSME4"	0.412
"PSMA4"	"OAZ2"	0.251
"PSMA4"	"NFKBIB"	0.131
"GRN"	"HK3"	0.202
"GRN"	"AKT1"	0.126
"GRN"	"ITGA2B"	0.245
"GRN"	"IFI30"	0.243
"GRN"	"TNF"	0.146
"CD22"	"SELL"	0.259
"CD22"	"FFAR2"	0.305
"CD22"	"CD7"	0.267
"CD22"	"TNF"	0.258
"CD22"	"CD79A"	0.42
"CD22"	"SPN"	0.26
"CD22"	"CD72"	0
"CD22"	"TNFRSF13B"	0.346
"PSMC4"	"NFKB2"	0.217
"PSMC4"	"PSMA7"	0.375
"PSMC4"	"PPP2R5A"	0.212
"PSMC4"	"CDC25A"	0.179
"PSMC4"	"PLK1"	0.189
"PSMC4"	"TNF"	0.193
"PSMC4"	"RELB"	0.155
"PSMC4"	"PSMB4"	0.375
"PSMC4"	"ANAPC2"	0.302
"PSMC4"	"PSME4"	0.378
"PSMC4"	"OAZ2"	0.204
"PSMC4"	"NFKBIB"	0.168
"PSMC4"	"FTSJ3"	0.238
"PSMC4"	"LHX2"	0.345
"BCL3"	"NFKB2"	0.261
"BCL3"	"STAT3"	0.265
"BCL3"	"AKT1"	0.311
"BCL3"	"PLK1"	0.255
"BCL3"	"TNF"	0.336
"BCL3"	"HDAC3"	0.292
"BCL3"	"RELB"	0.279
"PDZD4"	"LAMA5"	0.034
"HBQ1"	"HBZ"	0.639
"HBQ1"	"ALAS2"	0.131
"HBQ1"	"HBE1"	0.511
"HBQ1"	"ECHS1"	0.298
"HBQ1"	"TH"	0.074
"HBQ1"	"HBD"	0.511
"HBQ1"	"PAH"	0.229
"ITGB4"	"KLC2"	0.066
"ITGB4"	"HRAS"	0.191
"ITGB4"	"VWF"	0.281
"ITGB4"	"PRKCG"	0.146
"ITGB4"	"AKT1"	0.191
"ITGB4"	"ITGA2B"	0.225
"ITGB4"	"LAMA5"	0.329
"ITGB4"	"CRK"	0.255
"ITGB4"	"EPPK1"	0.197
"ITGB4"	"ACTN4"	0.234
"ITGB4"	"COMP"	0.212
"ITGB4"	"COL9A3"	0.154
"PPP1R15A"	"PPP2R5A"	0.375
"PPP1R15A"	"TSC2"	0.288
"PPP1R15A"	"ZNF148"	0.228
"PPP1R15A"	"KLF6"	0.204
"TFAP4"	"SP1"	0.288
"TFAP4"	"TPST2"	0.123
"TFAP4"	"SALL2"	0.218
"THPO"	"SPI1"	0.264
"THPO"	"ACHE"	0.202
"THPO"	"VWF"	0.103
"THPO"	"GATA2"	0.287
"THPO"	"SOS1"	0.279
"THPO"	"STAT3"	0.273
"THPO"	"PSMA7"	0.13
"THPO"	"CSF3R"	0.168
"THPO"	"STAT5A"	0.262
"THPO"	"IL7R"	0.276
"THPO"	"GP9"	0.143
"THPO"	"IL6R"	0.333
"THPO"	"CNTFR"	0.224
"THPO"	"AKT1"	0.256
"THPO"	"ITGA2B"	0.251
"THPO"	"CXCR4"	0.256
"THPO"	"ZFPM1"	0.314
