"210082_at"	"208288_at"	0.53
"210082_at"	"211224_s_at"	0.53
"202366_at"	"201569_s_at"	0.017
"202366_at"	"201570_at"	0.017
"211560_s_at"	"206834_at"	0.375
"211560_s_at"	"210328_at"	0.249
"218832_x_at"	"210328_at"	0.375
"221861_at"	"210328_at"	0.375
"43511_s_at"	"210328_at"	0.375
"49111_at"	"210328_at"	0.375
"207618_s_at"	"201569_s_at"	0.844
"207618_s_at"	"201570_at"	0.844
"206607_at"	"205297_s_at"	0.39
"212540_at"	"214436_at"	0.676
"205348_s_at"	"205155_s_at"	0.721
"201509_at"	"202148_s_at"	0.489
"210014_x_at"	"202148_s_at"	0.489
"210418_s_at"	"202148_s_at"	0.489
"201509_at"	"201569_s_at"	0.016
"201509_at"	"201570_at"	0.016
"210014_x_at"	"201569_s_at"	0.016
"210014_x_at"	"201570_at"	0.016
"210418_s_at"	"201569_s_at"	0.016
"210418_s_at"	"201570_at"	0.016
"202067_s_at"	"200991_s_at"	0.392
"202068_s_at"	"200991_s_at"	0.392
"217005_at"	"200991_s_at"	0.392
"217103_at"	"200991_s_at"	0.392
"217173_s_at"	"200991_s_at"	0.392
"211916_s_at"	"206103_at"	0.066
"206789_s_at"	"214732_at"	0.664
"206789_s_at"	"204253_s_at"	0.475
"206789_s_at"	"204254_s_at"	0.475
"206789_s_at"	"204255_s_at"	0.475
"206789_s_at"	"213692_s_at"	0.475
"202148_s_at"	"201480_s_at"	0.277
"206103_at"	"217765_at"	0.318
"206103_at"	"220496_at"	0.236
"206103_at"	"219431_at"	0.587
"205155_s_at"	"220185_at"	0.63
"201387_s_at"	"207226_at"	0.446
"214644_at"	"207226_at"	0.82
"210803_at"	"201569_s_at"	0.016
"210803_at"	"201570_at"	0.016
"211177_s_at"	"201569_s_at"	0.016
"211177_s_at"	"201570_at"	0.016
