"210082_at"	"208288_at"	0.693
"210082_at"	"211224_s_at"	0.693
"202366_at"	"201569_s_at"	1e-08
"202366_at"	"201570_at"	1e-08
"211560_s_at"	"206834_at"	0.466
"211560_s_at"	"210328_at"	0.613
"218832_x_at"	"210328_at"	0.192
"221861_at"	"210328_at"	0.192
"43511_s_at"	"210328_at"	0.192
"49111_at"	"210328_at"	0.192
"207618_s_at"	"201569_s_at"	0.657
"207618_s_at"	"201570_at"	0.657
"206607_at"	"205297_s_at"	0.231
"212540_at"	"214436_at"	0.627
"205348_s_at"	"205155_s_at"	0.099
"201509_at"	"202148_s_at"	0.441
"210014_x_at"	"202148_s_at"	0.441
"210418_s_at"	"202148_s_at"	0.441
"201509_at"	"201569_s_at"	1e-08
"201509_at"	"201570_at"	1e-08
"210014_x_at"	"201569_s_at"	1e-08
"210014_x_at"	"201570_at"	1e-08
"210418_s_at"	"201569_s_at"	1e-08
"210418_s_at"	"201570_at"	1e-08
"202067_s_at"	"200991_s_at"	0.228
"202068_s_at"	"200991_s_at"	0.228
"217005_at"	"200991_s_at"	0.228
"217103_at"	"200991_s_at"	0.228
"217173_s_at"	"200991_s_at"	0.228
"206789_s_at"	"214732_at"	0.656
"206789_s_at"	"204253_s_at"	0.572
"206789_s_at"	"204254_s_at"	0.572
"206789_s_at"	"204255_s_at"	0.572
"206789_s_at"	"213692_s_at"	0.572
"202148_s_at"	"201480_s_at"	0.293
"206103_at"	"217765_at"	0.293
"206103_at"	"220496_at"	0.257
"206103_at"	"219431_at"	0.257
"205155_s_at"	"220185_at"	0.53
"201387_s_at"	"207226_at"	0.106
"214644_at"	"207226_at"	0.944
"210803_at"	"201569_s_at"	0.657
"210803_at"	"201570_at"	0.657
"211177_s_at"	"201569_s_at"	0.657
"211177_s_at"	"201570_at"	0.657
"209832_s_at"	"216952_s_at"	0.657
