"210082_at"	"208288_at"	0.554
"210082_at"	"211224_s_at"	0.554
"202366_at"	"201569_s_at"	0.6
"202366_at"	"201570_at"	0.6
"211560_s_at"	"206834_at"	0.392
"211560_s_at"	"210328_at"	0.606
"218832_x_at"	"210328_at"	1
"221861_at"	"210328_at"	1
"43511_s_at"	"210328_at"	1
"49111_at"	"210328_at"	1
"207618_s_at"	"201569_s_at"	0.607
"207618_s_at"	"201570_at"	0.607
"206607_at"	"205297_s_at"	0.706
"212540_at"	"214436_at"	0.487
"205348_s_at"	"205155_s_at"	0.576
"201509_at"	"202148_s_at"	0.948
"210014_x_at"	"202148_s_at"	0.948
"210418_s_at"	"202148_s_at"	0.948
"201509_at"	"201569_s_at"	0.61
"201509_at"	"201570_at"	0.61
"210014_x_at"	"201569_s_at"	0.61
"210014_x_at"	"201570_at"	0.61
"210418_s_at"	"201569_s_at"	0.61
"210418_s_at"	"201570_at"	0.61
"202067_s_at"	"200991_s_at"	0.71
"202068_s_at"	"200991_s_at"	0.71
"217005_at"	"200991_s_at"	0.71
"217103_at"	"200991_s_at"	0.71
"217173_s_at"	"200991_s_at"	0.71
"211916_s_at"	"206103_at"	0.66
"206789_s_at"	"214732_at"	0.742
"206789_s_at"	"204253_s_at"	0.877
"206789_s_at"	"204254_s_at"	0.877
"206789_s_at"	"204255_s_at"	0.877
"206789_s_at"	"213692_s_at"	0.877
"202148_s_at"	"201480_s_at"	0.668
"206103_at"	"217765_at"	0.638
"206103_at"	"220496_at"	1
"206103_at"	"219431_at"	1
"205155_s_at"	"220185_at"	0.523
"201387_s_at"	"207226_at"	0.707
"214644_at"	"207226_at"	0.797
"206276_at"	"208288_at"	0.765
"206276_at"	"211224_s_at"	0.765
"210803_at"	"201569_s_at"	0.595
"210803_at"	"201570_at"	0.595
"211177_s_at"	"201569_s_at"	0.595
"211177_s_at"	"201570_at"	0.595
"209832_s_at"	"216952_s_at"	0.624
