"210300_at"	"209531_at"	0.046
"210300_at"	"219441_s_at"	0.046
"212540_at"	"210024_s_at"	0.379
"212540_at"	"214436_at"	0.227
"212540_at"	"206607_at"	0.198
"209531_at"	"203113_s_at"	0.052
"209531_at"	"213087_s_at"	0.052
"209531_at"	"214394_x_at"	0.052
"209531_at"	"214395_x_at"	0.052
"209531_at"	"203948_s_at"	0.186
"209531_at"	"203949_at"	0.186
"204229_at"	"209990_s_at"	1e-08
"204229_at"	"209991_x_at"	1e-08
"204229_at"	"211679_x_at"	1e-08
"204229_at"	"217077_s_at"	1e-08
"204230_s_at"	"209990_s_at"	1e-08
"204230_s_at"	"209991_x_at"	1e-08
"204230_s_at"	"211679_x_at"	1e-08
"204230_s_at"	"217077_s_at"	1e-08
"214457_at"	"207226_at"	0.256
"200991_s_at"	"202067_s_at"	0.071
"200991_s_at"	"202068_s_at"	0.071
"200991_s_at"	"217005_at"	0.071
"200991_s_at"	"217103_at"	0.071
"200991_s_at"	"217173_s_at"	0.071
"202366_at"	"210803_at"	0.241
"202366_at"	"211177_s_at"	0.241
"207221_at"	"218832_x_at"	1e-08
"207221_at"	"221861_at"	1e-08
"207221_at"	"43511_s_at"	1e-08
"207221_at"	"49111_at"	1e-08
"207221_at"	"208260_at"	0.364
"205983_at"	"201569_s_at"	0.095
"205983_at"	"201570_at"	0.095
"220185_at"	"205155_s_at"	0.289
"220185_at"	"205348_s_at"	0.2
"206607_at"	"210024_s_at"	0.198
"206607_at"	"202067_s_at"	0.085
"206607_at"	"202068_s_at"	0.085
"206607_at"	"217005_at"	0.085
"206607_at"	"217103_at"	0.085
"206607_at"	"217173_s_at"	0.085
"206607_at"	"218832_x_at"	0.12
"206607_at"	"221861_at"	0.12
"206607_at"	"43511_s_at"	0.12
"206607_at"	"49111_at"	0.12
"206607_at"	"205297_s_at"	0.067
"206607_at"	"220638_s_at"	0.334
"208267_at"	"206479_at"	0.505
"208267_at"	"214410_at"	0.505
"208267_at"	"204253_s_at"	0.037
"208267_at"	"204254_s_at"	0.037
"208267_at"	"204255_s_at"	0.037
"208267_at"	"213692_s_at"	0.037
"204857_at"	"202337_at"	0.071
"210587_at"	"209908_s_at"	0.367
"210587_at"	"209909_s_at"	0.367
"210587_at"	"220406_at"	0.367
"210587_at"	"220407_s_at"	0.367
"206743_s_at"	"220496_at"	0.095
"206743_s_at"	"205755_at"	0.095
"206724_at"	"207226_at"	0.046
"201387_s_at"	"207618_s_at"	0.095
"201387_s_at"	"213240_s_at"	0.095
"201387_s_at"	"214399_s_at"	0.095
"210746_s_at"	"211560_s_at"	0.128
"210746_s_at"	"206834_at"	0.136
"209832_s_at"	"216952_s_at"	0.095
"221413_at"	"211045_s_at"	1e-08
"221413_at"	"211046_at"	1e-08
"221413_at"	"221023_s_at"	1e-08
"206103_at"	"219431_at"	0.061
"220636_at"	"205348_s_at"	0.489
"221668_s_at"	"205348_s_at"	0.489
"205155_s_at"	"205348_s_at"	0.06
"205155_s_at"	"208894_at"	0.054
"205155_s_at"	"210982_s_at"	0.054
"214515_at"	"218832_x_at"	1e-08
"214515_at"	"221861_at"	1e-08
"214515_at"	"43511_s_at"	1e-08
"214515_at"	"49111_at"	1e-08
"205348_s_at"	"208894_at"	0.055
"205348_s_at"	"210982_s_at"	0.055
"207584_at"	"202067_s_at"	0.058
"207584_at"	"202068_s_at"	0.058
"207584_at"	"217005_at"	0.058
"207584_at"	"217103_at"	0.058
"207584_at"	"217173_s_at"	0.058
"202949_s_at"	"214732_at"	0.149
"206660_at"	"205297_s_at"	0.083
"214732_at"	"204253_s_at"	0.254
"214732_at"	"204254_s_at"	0.254
"214732_at"	"204255_s_at"	0.254
"214732_at"	"213692_s_at"	0.254
"214732_at"	"206789_s_at"	0.238
"214732_at"	"203920_at"	0.258
"214644_at"	"207226_at"	0.256
"211560_s_at"	"210328_at"	0.348
"211560_s_at"	"206834_at"	0.237
"207634_at"	"208894_at"	0.095
"207634_at"	"210982_s_at"	0.095
"209908_s_at"	"205755_at"	0.126
"209909_s_at"	"205755_at"	0.126
"220406_at"	"205755_at"	0.126
"220407_s_at"	"205755_at"	0.126
"204175_at"	"212767_at"	1e-08
"201509_at"	"210803_at"	0.321
"201509_at"	"211177_s_at"	0.321
"210014_x_at"	"210803_at"	0.321
"210014_x_at"	"211177_s_at"	0.321
"210418_s_at"	"210803_at"	0.321
"210418_s_at"	"211177_s_at"	0.321
"207226_at"	"201480_s_at"	0.205
"203920_at"	"202067_s_at"	0.045
"203920_at"	"202068_s_at"	0.045
"203920_at"	"217005_at"	0.045
"203920_at"	"217103_at"	0.045
"203920_at"	"217173_s_at"	0.045
"203113_s_at"	"201480_s_at"	0.166
"213087_s_at"	"201480_s_at"	0.166
"214394_x_at"	"201480_s_at"	0.166
"214395_x_at"	"201480_s_at"	0.166
"218832_x_at"	"202067_s_at"	0.088
"218832_x_at"	"202068_s_at"	0.088
"218832_x_at"	"217005_at"	0.088
"218832_x_at"	"217103_at"	0.088
"218832_x_at"	"217173_s_at"	0.088
"221861_at"	"202067_s_at"	0.088
"221861_at"	"202068_s_at"	0.088
"221861_at"	"217005_at"	0.088
"221861_at"	"217103_at"	0.088
"221861_at"	"217173_s_at"	0.088
"43511_s_at"	"202067_s_at"	0.088
"43511_s_at"	"202068_s_at"	0.088
"43511_s_at"	"217005_at"	0.088
"43511_s_at"	"217103_at"	0.088
"43511_s_at"	"217173_s_at"	0.088
"49111_at"	"202067_s_at"	0.088
"49111_at"	"202068_s_at"	0.088
"49111_at"	"217005_at"	0.088
"49111_at"	"217103_at"	0.088
"49111_at"	"217173_s_at"	0.088
