"210082_at"	"208288_at"	0.651
"210082_at"	"211224_s_at"	0.651
"202366_at"	"201569_s_at"	0.581
"202366_at"	"201570_at"	0.581
"211560_s_at"	"206834_at"	0.258
"211560_s_at"	"210328_at"	0.442
"218832_x_at"	"210328_at"	1
"221861_at"	"210328_at"	1
"43511_s_at"	"210328_at"	1
"49111_at"	"210328_at"	1
"207618_s_at"	"201569_s_at"	0.647
"207618_s_at"	"201570_at"	0.647
"206607_at"	"205297_s_at"	0.682
"212540_at"	"214436_at"	0.305
"205348_s_at"	"205155_s_at"	0.394
"201509_at"	"202148_s_at"	0.894
"210014_x_at"	"202148_s_at"	0.894
"210418_s_at"	"202148_s_at"	0.894
"201509_at"	"201569_s_at"	0.606
"201509_at"	"201570_at"	0.606
"210014_x_at"	"201569_s_at"	0.606
"210014_x_at"	"201570_at"	0.606
"210418_s_at"	"201569_s_at"	0.606
"210418_s_at"	"201570_at"	0.606
"202067_s_at"	"200991_s_at"	0.667
"202068_s_at"	"200991_s_at"	0.667
"217005_at"	"200991_s_at"	0.667
"217103_at"	"200991_s_at"	0.667
"217173_s_at"	"200991_s_at"	0.667
"211916_s_at"	"206103_at"	0.544
"206789_s_at"	"214732_at"	0.709
"206789_s_at"	"204253_s_at"	0.852
"206789_s_at"	"204254_s_at"	0.852
"206789_s_at"	"204255_s_at"	0.852
"206789_s_at"	"213692_s_at"	0.852
"202148_s_at"	"201480_s_at"	0.472
"206103_at"	"217765_at"	0.444
"206103_at"	"220496_at"	1
"206103_at"	"219431_at"	1
"205155_s_at"	"220185_at"	0.506
"201387_s_at"	"207226_at"	0.675
"214644_at"	"207226_at"	0.828
"206276_at"	"208288_at"	0.902
"206276_at"	"211224_s_at"	0.902
"210803_at"	"201569_s_at"	0.583
"210803_at"	"201570_at"	0.583
"211177_s_at"	"201569_s_at"	0.583
"211177_s_at"	"201570_at"	0.583
"209832_s_at"	"216952_s_at"	0.519
