"node","cluster"
"PCK2",1
"SLC17A7",1
"TBX4",1
"IRAK2",1
"TRPV5",1
"INHBE",1
"UCHL1",1
"CDT1",1
"KCNAB3",1
"RAC3",1
"BRSK1",1
"SP1",1
"ALAS2",1
"UBL4B",1
"SAMM50",1
"ZNF593",1
"GABBR2",1
"LDLR",1
"DUX4",1
"TXNRD2",1
"PELI3",1
"KCNH6",1
"RIMS2",1
"MTG1",1
"CDC34",2
"UBE2E3",2
"ZNRF3",2
"GSTZ1",3
"SUPT5H",3
"DGCR8",4
"LMNB2",4
"CBL",5
"OR1E1",5
"OR1J2",5
"OR5C1",5
"FBXL2",5
"OR7G1",5
"HOXA2",6
"CBX4",6
"CENPH",6
"HIST1H2AK",6
"F2RL3",7
"CHRM1",7
"SPTBN4",8
"MYO1A",8
"RILP",8
"DNAI2",8
"SPTBN2",8
"DYNC1I1",8
"PDCD1",8
"HLA-DRA",8
"CACNA1E",8
"USP37",9
"CABP4",9
"AMH",10
"ASGR1",10
"TGFB2",10
"BMPER",10
"ACADS",11
"IDH3B",11
"NFKBIE",12
"LRRK1",12
"CD79B",12
"MAD1L1",13
"HIST1H2BN",13
"PMF1",13
"EEF1D",14
"MPO",14
"SNX17",15
"LPA",15
"NR1H3",15
"ARRB1",15
"AVPR1B",15
"CBLC",15
"LAMB2",15
"RETN",16
"CRTC2",16
"FHL2",17
"TRPM1",17
"VDR",17
"POU2F1",17
"CLEC1B",18
"ITIH3",18
"IGLL1",19
"CARD11",19
"BCS1L",20
"KRT4",20
"PLEKHG5",21
"ARHGAP10",21
"GNMT",22
"HBD",22
"DPEP1",23
"STK32A",23
