"ABCA4"	"ABCB11"	0.705
"ACADS"	"SAMM50"	1e-08
"ALAS2"	"HBD"	0.544
"ALAS2"	"GNMT"	0.712
"ARRB1"	"GNMT"	0.303
"BCS1L"	"SAMM50"	1
"CBL"	"CD79B"	0.351
"CDC34"	"FBXL2"	0.754
"CHRM1"	"LAMB2"	1e-08
"CHRM1"	"SP1"	1e-08
"CHRM1"	"F2RL3"	1
"DYNC1I1"	"SPTBN2"	0.151
"DYNC1I1"	"RILP"	0.33
"IDH3B"	"PYCR1"	0.453
"IDH3B"	"SAMM50"	1e-08
"IRAK2"	"PELI3"	0.75
"LDLR"	"SNX17"	0.356
"POU2F1"	"SP1"	0.731
"POU2F1"	"VDR"	0.635
"PYCR1"	"SUPT5H"	0.466
"PYCR1"	"ADSSL1"	0.148
"RAC3"	"NRBP1"	0.456
"RAC3"	"CLEC1B"	0.4
"RAC3"	"PLEKHG5"	0.356
"RAC3"	"ARHGAP10"	0.4
"SPTBN2"	"SPTBN4"	0.574
"SPTBN2"	"RILP"	0.502
"UCHL1"	"HIST1H2BN"	0.262
"HIST1H2AK"	"HIST1H2BN"	1
"OR1E1"	"OR5C1"	1
"MAP3K14"	"PELI3"	0.797
"TXNRD2"	"SAMM50"	1
"SLC35D2"	"B3GNT7"	1e-08
"DGCR8"	"CDT1"	0.458
"PLEKHG5"	"ARHGAP10"	0.537
"CDT1"	"LMNB2"	1
"DERL3"	"SERINC5"	1e-08
