"node","cluster"
"PCK2",0
"SLC17A7",0
"TBX4",0
"IRAK2",0
"DGCR8",0
"TRPV5",0
"MAD1L1",0
"INHBE",0
"UCHL1",0
"KCNAB3",0
"RAC3",0
"BRSK1",0
"SP1",0
"ALAS2",0
"UBL4B",0
"SAMM50",0
"ZNF593",0
"HIST1H2BN",0
"GABBR2",0
"LDLR",0
"DUX4",0
"TXNRD2",0
"PELI3",0
"CDT1",0
"HLA-DRA",0
"KCNH6",0
"RIMS2",0
"MTG1",0
"CDC34",1
"UBE2E3",1
"ZNRF3",1
"GSTZ1",2
"SUPT5H",2
"DPEP1",7
"STK32A",7
"CBL",9
"OR1E1",9
"OR1J2",9
"OR5C1",9
"FBXL2",9
"OR7G1",9
"F2RL3",16
"CHRM1",16
"MYO1A",18
"DNAI2",18
"SPTBN2",18
"CACNA1E",18
"SPTBN4",19
"RILP",19
"DYNC1I1",19
"PDCD1",19
"USP37",20
"CABP4",20
"HOXA2",22
"CBX4",22
"HIST1H2AK",22
"AMH",26
"ASGR1",26
"TGFB2",26
"BMPER",26
"ACADS",28
"IDH3B",28
"NFKBIE",29
"LRRK1",29
"CD79B",29
"EEF1D",31
"MPO",31
"SNX17",32
"LPA",32
"NR1H3",32
"ARRB1",32
"AVPR1B",32
"CBLC",32
"LAMB2",32
"RETN",33
"CRTC2",33
"FHL2",40
"TRPM1",40
"VDR",40
"POU2F1",40
"CENPH",41
"PMF1",41
"CLEC1B",42
"ITIH3",42
"IGLL1",43
"CARD11",43
"BCS1L",44
"KRT4",44
"PLEKHG5",47
"ARHGAP10",47
"GNMT",49
"HBD",49
