"ABCA4"	"ABCB11"	0.544
"ACADS"	"SAMM50"	0.052
"ALAS2"	"HBD"	0.4
"ALAS2"	"GNMT"	0.28
"ARRB1"	"GNMT"	0.424
"BCS1L"	"SAMM50"	0.846
"CBL"	"CD79B"	0.446
"CDC34"	"FBXL2"	0.701
"CHRM1"	"LAMB2"	0.22
"CHRM1"	"SP1"	0.387
"CHRM1"	"F2RL3"	0.6
"DYNC1I1"	"SPTBN2"	0.735
"DYNC1I1"	"RILP"	0.414
"IDH3B"	"PYCR1"	0.497
"IDH3B"	"SAMM50"	0.049
"IRAK2"	"PELI3"	0.555
"LDLR"	"SNX17"	0.416
"MYO1A"	"RAC3"	0.075
"POU2F1"	"SP1"	0.686
"POU2F1"	"VDR"	0.503
"PYCR1"	"SUPT5H"	0.314
"PYCR1"	"ADSSL1"	0.289
"RAC3"	"NRBP1"	0.367
"RAC3"	"CLEC1B"	0.298
"RAC3"	"PLEKHG5"	0.453
"RAC3"	"ARHGAP10"	0.619
"SPTBN2"	"SPTBN4"	0.65
"SPTBN2"	"RILP"	0.605
"UCHL1"	"HIST1H2BN"	0.48
"HIST1H2AK"	"HIST1H2BN"	0.83
"OR1E1"	"OR1J2"	1
"OR1E1"	"OR5C1"	1
"MAP3K14"	"PELI3"	0.458
"TXNRD2"	"SAMM50"	0.049
"SLC35D2"	"B3GNT7"	0.852
"OR1J2"	"OR5C1"	1
"DGCR8"	"CDT1"	0.305
"PLEKHG5"	"ARHGAP10"	0.63
"DERL3"	"SERINC5"	0.331
